iter	Logloss
2910	0.03986717772
2911	0.03984696894
2912	0.03981734766
2913	0.03978627372
2914	0.03976679442
2915	0.03974959
2916	0.03973078295
2917	0.0397127478
2918	0.03969212534
2919	0.03967480165
2920	0.03964454058
2921	0.03960593122
2922	0.03959437443
2923	0.03957256818
2924	0.03955371717
2925	0.0395338364
2926	0.03950987606
2927	0.03948040222
2928	0.0394619015
2929	0.03943393326
2930	0.03941555495
2931	0.03939150632
2932	0.03937023552
2933	0.03935883095
2934	0.03932812407
2935	0.03929924573
2936	0.03925798167
2937	0.03922095516
2938	0.03920159073
2939	0.03917727353
2940	0.03916329342
2941	0.03913942074
2942	0.0390973257
2943	0.03907365537
2944	0.03905635596
2945	0.0390281383
2946	0.03900310823
2947	0.03898904723
2948	0.03896121844
2949	0.03894942113
2950	0.03893011264
2951	0.03890524075
2952	0.03887728268
2953	0.03884805349
2954	0.03883174777
2955	0.03880296305
2956	0.03877337717
2957	0.03874838794
2958	0.03873073559
2959	0.03871424313
2960	0.03869522123
2961	0.03867765322
2962	0.03866358849
2963	0.03863308697
2964	0.03860060943
2965	0.0385855396
2966	0.03853865452
2967	0.0385206292
2968	0.03850340204
2969	0.03848178183
2970	0.03846519853
2971	0.03844504469
2972	0.03841636113
2973	0.03838416489
2974	0.03837360411
2975	0.03835008085
2976	0.03831991525
2977	0.03829795997
2978	0.03828129919
2979	0.03825132184
2980	0.03822106805
2981	0.03820321125
2982	0.03818294444
2983	0.03816066352
2984	0.03813470255
2985	0.0381114877
2986	0.03809264126
2987	0.03808011305
2988	0.03805946922
2989	0.03804784374
2990	0.03802596485
2991	0.03800460606
2992	0.03798996425
2993	0.03796933776
2994	0.03793729471
2995	0.03790355803
2996	0.03789807356
2997	0.03788021233
2998	0.03785265863
2999	0.0378285564
3000	0.03781465382
3001	0.03778526848
3002	0.03774904482
3003	0.03772893805
3004	0.03770067569
3005	0.03768288068
3006	0.03765983359
3007	0.03763644025
3008	0.03761699732
3009	0.03759862843
3010	0.03758163223
3011	0.03755842244
3012	0.03753028148
3013	0.03751145632
3014	0.0374731851
3015	0.0374549967
3016	0.0374341072
3017	0.0374136563
3018	0.03739497016
3019	0.03737437953
3020	0.0373606066
3021	0.03733915866
3022	0.03732065256
3023	0.03729716964
3024	0.03727379297
3025	0.0372432744
3026	0.03722408109
3027	0.03720301529
3028	0.03717953669
3029	0.03716216713
3030	0.03713604322
3031	0.03712342636
3032	0.03710260521
3033	0.03708804779
3034	0.03707480425
3035	0.03705381962
3036	0.03702735581
3037	0.03699422554
3038	0.03697988349
3039	0.03694080557
3040	0.03691910985
3041	0.03689213384
3042	0.03686527131
3043	0.03684685789
3044	0.03681498062
3045	0.03679394432
3046	0.03676176959
3047	0.03674526629
3048	0.03673486634
3049	0.03671291854
3050	0.03668924921
3051	0.03667018254
3052	0.03665471947
3053	0.03662905035
3054	0.0366005598
3055	0.03658218133
3056	0.03656619962
3057	0.03655339529
3058	0.03653485337
3059	0.03651532681
3060	0.03649683523
3061	0.03647297139
3062	0.03646352392
3063	0.03645039796
3064	0.03643248453
3065	0.03641635127
3066	0.03639720388
3067	0.03637791084
3068	0.0363559291
3069	0.03633418998
3070	0.03630861701
3071	0.03629973056
3072	0.03627537308
3073	0.03624180032
3074	0.03621707539
3075	0.03620244962
3076	0.03618129676
3077	0.03616569441
3078	0.03614628942
3079	0.0361191027
3080	0.03609707598
3081	0.03606679233
3082	0.03604335725
3083	0.03601864676
3084	0.03600663848
3085	0.03599018764
3086	0.03596986529
3087	0.03594494786
3088	0.0359271792
3089	0.03591797547
3090	0.03590337168
3091	0.03589736027
3092	0.03588802308
3093	0.0358653158
3094	0.035844569
3095	0.0358338985
3096	0.03582713035
3097	0.03581588527
3098	0.03579175277
3099	0.03575925108
3100	0.03574698522
3101	0.03571150206
3102	0.03568489108
3103	0.03566737261
3104	0.03565332591
3105	0.03562281331
3106	0.03559895194
3107	0.03558551498
3108	0.03557150109
3109	0.0355555587
3110	0.03552734794
3111	0.03551245091
3112	0.03548466486
3113	0.0354503706
3114	0.03542430766
3115	0.03539617788
3116	0.03537657552
3117	0.03535082423
3118	0.03532523565
3119	0.03531125054
3120	0.03529896806
3121	0.03528053161
3122	0.03525663177
3123	0.03523542131
3124	0.03521436155
3125	0.03519885875
3126	0.03517353125
3127	0.035166998
3128	0.03514497386
3129	0.03513158696
3130	0.03512103847
3131	0.03510750442
3132	0.03507900857
3133	0.03506294034
3134	0.03504374529
3135	0.03502470802
3136	0.03499910291
3137	0.03498075153
3138	0.03497193511
3139	0.03493881047
3140	0.03491944458
3141	0.03490019801
3142	0.03488588604
3143	0.03485220415
3144	0.03482482928
3145	0.03480022655
3146	0.03478638646
3147	0.03475835661
3148	0.03472972837
3149	0.03470683467
3150	0.03467733233
3151	0.0346534211
3152	0.0346404054
3153	0.03463296853
3154	0.034597076
3155	0.03457733628
3156	0.03455844182
3157	0.03453407735
3158	0.03450589089
3159	0.03448591343
3160	0.03447467512
3161	0.03444368268
3162	0.0344359983
3163	0.03440815887
3164	0.03439350099
3165	0.03437843718
3166	0.03435660003
3167	0.03434357748
3168	0.03432987145
3169	0.03430321718
3170	0.03428292363
3171	0.03425434371
3172	0.03422865052
3173	0.03420543205
3174	0.03418328028
3175	0.03415850199
3176	0.03413867974
3177	0.03411149017
3178	0.03409599402
3179	0.03407224017
3180	0.03404711316
3181	0.03402932818
3182	0.03401643751
3183	0.03400379839
3184	0.03398341601
3185	0.03396799402
3186	0.03395250564
3187	0.03393594348
3188	0.03392795851
3189	0.03391854464
3190	0.03390387965
3191	0.03388706906
3192	0.03385983148
3193	0.03383564522
3194	0.03382439169
3195	0.03380752132
3196	0.03379048251
3197	0.03377712463
3198	0.03374904555
3199	0.03373837055
3200	0.0337144371
3201	0.03370902627
3202	0.03369311488
3203	0.03366173321
3204	0.03365300011
3205	0.03362665109
3206	0.0336112567
3207	0.03359385566
3208	0.03357560122
3209	0.03355372347
3210	0.03353318814
3211	0.03352016011
3212	0.03349582567
3213	0.03347003143
3214	0.03343936682
3215	0.03342522765
3216	0.03340709477
3217	0.03339258307
3218	0.03336698813
3219	0.03334128477
3220	0.03331434472
3221	0.03329333064
3222	0.03326861084
3223	0.03325423967
3224	0.03322737471
3225	0.03321002658
3226	0.03318975924
3227	0.03318191114
3228	0.03317048279
3229	0.03314960388
3230	0.03312603412
3231	0.03310531042
3232	0.03308270853
3233	0.033067381
3234	0.03305366953
3235	0.03303926679
3236	0.03301647347
3237	0.03300065566
3238	0.0329791848
3239	0.03296974951
3240	0.03295062376
3241	0.03293546384
3242	0.03291902626
3243	0.03290237107
3244	0.03287624926
3245	0.03285936472
3246	0.0328325255
3247	0.03281506642
3248	0.03279466159
3249	0.03277204011
3250	0.03274916057
3251	0.03272323278
3252	0.03270594513
3253	0.03268888122
3254	0.03267652972
3255	0.03264699268
3256	0.0326279041
3257	0.03261366823
3258	0.03259387367
3259	0.03258259463
3260	0.03256326475
3261	0.03254289774
3262	0.03252428365
3263	0.03250432498
3264	0.03248082364
3265	0.03245962802
3266	0.03242800615
3267	0.03241169204
3268	0.03239549198
3269	0.03237665076
3270	0.03236164791
3271	0.03234459563
3272	0.03232519764
3273	0.03230996293
3274	0.03228164411
3275	0.03227275885
3276	0.03226110527
3277	0.03224204636
3278	0.0322294105
3279	0.03220507034
3280	0.0321875212
3281	0.03215808006
3282	0.03214052612
3283	0.03213244336
3284	0.03212163102
3285	0.03210546648
3286	0.03209133557
3287	0.03208138514
3288	0.03206412703
3289	0.03204339346
3290	0.0320202192
3291	0.03201503424
3292	0.03200400341
3293	0.03199074084
3294	0.03195970177
3295	0.03194709769
3296	0.03192772442
3297	0.03190145372
3298	0.03188021554
3299	0.03186496939
3300	0.03183641993
3301	0.03181858051
3302	0.03179580875
3303	0.03177435977
3304	0.03175936113
3305	0.03174725176
3306	0.03173304837
3307	0.03170492868
3308	0.03168853558
3309	0.03166993688
3310	0.03164594552
3311	0.03162694581
3312	0.03160935681
3313	0.03158534229
3314	0.03156302522
3315	0.0315468681
3316	0.03152820026
3317	0.031512686
3318	0.03148125146
3319	0.03146376844
3320	0.03144878307
3321	0.03142451977
3322	0.03139509544
3323	0.03137264588
3324	0.03136326606
3325	0.03134687284
3326	0.03131992055
3327	0.03129439606
3328	0.0312632608
3329	0.03123975013
3330	0.0312247313
3331	0.03120144799
3332	0.03117458585
3333	0.03115455462
3334	0.03113502502
3335	0.03112338757
3336	0.03110212719
3337	0.0310914598
3338	0.03108084151
3339	0.03105478601
3340	0.03103969643
3341	0.03102662428
3342	0.03100429517
3343	0.03098627824
3344	0.03097920607
3345	0.03095638979
3346	0.03093987432
3347	0.03092185018
3348	0.03090031049
3349	0.03086904463
3350	0.0308544695
3351	0.03083813714
3352	0.03082777964
3353	0.03080590713
3354	0.0307919363
3355	0.03077844466
3356	0.03076123167
3357	0.03075513804
3358	0.03072877356
3359	0.03070476936
3360	0.03068197409
3361	0.03065994852
3362	0.03064238999
3363	0.03061719394
3364	0.03058637938
3365	0.03056196884
3366	0.0305358721
3367	0.03050742331
3368	0.03048890078
3369	0.03047955261
3370	0.03046895714
3371	0.03044804475
3372	0.03043645726
3373	0.03042047571
3374	0.03039908837
3375	0.03038303267
3376	0.03036930969
3377	0.03035273384
3378	0.03034259766
3379	0.03033353485
3380	0.03031902326
3381	0.03030772058
3382	0.03029463558
3383	0.03027944095
3384	0.03026674345
3385	0.03025378649
3386	0.0302276858
3387	0.03021031183
3388	0.03019037801
3389	0.03017603578
3390	0.03016310645
3391	0.03015028665
3392	0.03013061239
3393	0.03012232821
3394	0.03011192815
3395	0.03009817902
3396	0.03007925531
3397	0.03005388705
3398	0.03003582725
3399	0.03001505067
3400	0.0299889748
3401	0.02997014697
3402	0.02994724161
3403	0.02992449576
3404	0.02991442891
3405	0.02990474479
3406	0.02988509566
3407	0.02986343603
3408	0.02984409692
3409	0.02981924646
3410	0.02980183757
3411	0.02979683425
3412	0.02977731826
3413	0.02975552243
3414	0.02973589364
3415	0.02971553264
3416	0.02970808364
3417	0.02968810241
3418	0.02966597543
3419	0.02965607462
3420	0.02962864504
3421	0.02962070901
3422	0.02960260003
3423	0.02958831522
3424	0.029570612
3425	0.02954354256
3426	0.0295264407
3427	0.02951366321
3428	0.02949635218
3429	0.02948113661
3430	0.02945848612
3431	0.02944180134
3432	0.02943172908
3433	0.02942180594
3434	0.02940182528
3435	0.02938963917
3436	0.02937329705
3437	0.02936251939
3438	0.0293388588
3439	0.02932550989
3440	0.02931268318
3441	0.02929594017
3442	0.02926989607
3443	0.02925008254
3444	0.02923599701
3445	0.0292254883
3446	0.02922077926
3447	0.02921121848
3448	0.02919858006
3449	0.02918557462
3450	0.02917637047
3451	0.02916332936
3452	0.02915630913
3453	0.02912714938
3454	0.02910963162
3455	0.02909678762
3456	0.02907619382
3457	0.0290539751
3458	0.02904204053
3459	0.02902562436
3460	0.02900763666
3461	0.02899704793
3462	0.02898473788
3463	0.02896773336
3464	0.02895524541
3465	0.02893221232
3466	0.02892094134
3467	0.02891580274
3468	0.02889437251
3469	0.02887591476
3470	0.02886395431
3471	0.02884158804
3472	0.0288208552
3473	0.02880636794
3474	0.02878404358
3475	0.02877810491
3476	0.02876575615
3477	0.0287563984
3478	0.02873806765
3479	0.02872268738
3480	0.02870158601
3481	0.02868878716
3482	0.02866185337
3483	0.02865753163
3484	0.02864242373
3485	0.02862125601
3486	0.02860097392
3487	0.02858034665
3488	0.02855541567
3489	0.02853373199
3490	0.02852802424
3491	0.02851759507
3492	0.02850170386
3493	0.02848283973
3494	0.02846345965
3495	0.02844187132
3496	0.0284245839
3497	0.02840751336
3498	0.02839651637
3499	0.0283773521
3500	0.02835569665
3501	0.02833880564
3502	0.02832629589
3503	0.02829714088
3504	0.02828118426
3505	0.02826341854
3506	0.02825087619
3507	0.02823385685
3508	0.0282212826
3509	0.02821072231
3510	0.02819315995
3511	0.02817833173
3512	0.02815076188
3513	0.02813187913
3514	0.02811670176
3515	0.0280982968
3516	0.02808379785
3517	0.02806803236
3518	0.02805716328
3519	0.02803730117
3520	0.02802241456
3521	0.0280148809
3522	0.02799011236
3523	0.02797987827
3524	0.02795846021
3525	0.027942391
3526	0.02792619595
3527	0.0279064965
3528	0.02788897691
3529	0.02787647829
3530	0.0278551281
3531	0.02784553315
3532	0.02783421175
3533	0.02781202573
3534	0.0277996801
3535	0.02778751451
3536	0.02776509533
3537	0.02773863462
3538	0.02772598243
3539	0.02771337676
3540	0.02770625821
3541	0.02768771293
3542	0.02767088351
3543	0.0276554077
3544	0.02763345709
3545	0.02761469306
3546	0.02760419205
3547	0.02758187419
3548	0.02756254151
3549	0.02753931666
3550	0.02751837185
3551	0.02750432639
3552	0.02748871741
3553	0.02746836013
3554	0.02744677718
3555	0.02743513924
3556	0.02741749588
3557	0.02740743042
3558	0.0273904047
3559	0.02737906829
3560	0.02736855602
3561	0.02735664363
3562	0.02733182475
3563	0.0273210611
3564	0.02730352102
3565	0.02728339561
3566	0.02726863958
3567	0.02724849354
3568	0.02723066009
3569	0.02721897924
3570	0.02719943516
3571	0.02718741264
3572	0.0271702392
3573	0.02715514074
3574	0.02714375955
3575	0.02711701564
3576	0.02709571695
3577	0.02708453697
3578	0.02707356501
3579	0.02706475952
3580	0.02704687804
3581	0.02703404948
3582	0.02702433734
3583	0.02700203687
3584	0.02698066502
3585	0.02697129319
3586	0.02695552817
3587	0.02693846348
3588	0.02692059583
3589	0.02690741584
3590	0.0268902226
3591	0.02687772747
3592	0.02686523212
3593	0.02684752356
3594	0.02683252663
3595	0.02681379173
3596	0.02679757688
3597	0.02677848466
3598	0.02676425538
3599	0.02675410467
3600	0.02674349661
3601	0.02673400518
3602	0.02672582395
3603	0.02670982912
3604	0.02669691341
3605	0.0266884614
3606	0.02667356822
3607	0.02666114789
3608	0.02665327225
3609	0.02663399484
3610	0.02662752714
3611	0.02662165035
3612	0.02659917656
3613	0.02658294056
3614	0.02656830864
3615	0.02655306041
3616	0.02653099072
3617	0.02652106574
3618	0.02650484351
3619	0.0264800106
3620	0.02647623483
3621	0.02645536832
3622	0.02644220781
3623	0.02642018968
3624	0.02640216833
3625	0.02638784363
3626	0.02638298066
3627	0.02636629993
3628	0.02636076844
3629	0.02633844031
3630	0.02632742387
3631	0.02631159299
3632	0.02629225284
3633	0.02627684317
3634	0.02625841057
3635	0.0262494014
3636	0.02623666533
3637	0.02622008361
3638	0.0262073626
3639	0.02618868487
3640	0.026181546
3641	0.02616407256
3642	0.02615098843
3643	0.02614287436
3644	0.02612846374
3645	0.02610991507
3646	0.02609494094
3647	0.02608214906
3648	0.02606611772
3649	0.02605409046
3650	0.0260399054
3651	0.02603068974
3652	0.02602175306
3653	0.02600951258
3654	0.02599506297
3655	0.02598226266
3656	0.02597138562
3657	0.02596396104
3658	0.02594540892
3659	0.02593731645
3660	0.02592298951
3661	0.02590851102
3662	0.0258875893
3663	0.02588334357
3664	0.02587247366
3665	0.02585639513
3666	0.02583662633
3667	0.02582743443
3668	0.02581569893
3669	0.02580409023
3670	0.02579584037
3671	0.02578742241
3672	0.02577759786
3673	0.02576517061
3674	0.0257518388
3675	0.02574116414
3676	0.02572126676
3677	0.02571448954
3678	0.02569518747
3679	0.02566865264
3680	0.02565968379
3681	0.02564805074
3682	0.02563813485
3683	0.02561875068
3684	0.02560673235
3685	0.02559289384
3686	0.02557962197
3687	0.02556933734
3688	0.02555365758
3689	0.02554896748
3690	0.02553148605
3691	0.02551369904
3692	0.02550255012
3693	0.02549417285
3694	0.02547324075
3695	0.02545858424
3696	0.02543897347
3697	0.02542729386
3698	0.02540940386
3699	0.02538957866
3700	0.02537930947
3701	0.02536071693
3702	0.02535137814
3703	0.02533857692
3704	0.02532504383
3705	0.0253112966
3706	0.02529787833
3707	0.02528693854
3708	0.0252757379
3709	0.02526922754
3710	0.02525980368
3711	0.02525004292
3712	0.02524098951
3713	0.0252324093
3714	0.02521598643
3715	0.02519292086
3716	0.02516941237
3717	0.02515172718
3718	0.02513651735
3719	0.02512630095
3720	0.02510455961
3721	0.02509304805
3722	0.02508407319
3723	0.02506419903
3724	0.02505429766
3725	0.02503835491
3726	0.02502208189
3727	0.02500038629
3728	0.02499057769
3729	0.02497449775
3730	0.02496536242
3731	0.02495436817
3732	0.02493560766
3733	0.02491717812
3734	0.02490493607
3735	0.02489145556
3736	0.02488249541
3737	0.02486385655
3738	0.02484766367
3739	0.02483813319
3740	0.02482861218
3741	0.0248196495
3742	0.02481659769
3743	0.02480713414
3744	0.02478761399
3745	0.02477135081
3746	0.0247665595
3747	0.02475763133
3748	0.02474666082
3749	0.02473318357
3750	0.02471630817
3751	0.02470213035
3752	0.02469182481
3753	0.02468531061
3754	0.02466780978
3755	0.02465247678
3756	0.02463537131
3757	0.02461997635
3758	0.0246125225
3759	0.02459873903
3760	0.02457913552
3761	0.02456562091
3762	0.02455323711
3763	0.02454517763
3764	0.02452639709
3765	0.02451623976
3766	0.0245081363
3767	0.02448892478
3768	0.0244745641
3769	0.02445973443
3770	0.02444156669
3771	0.02442886346
3772	0.02442224822
3773	0.02441180213
3774	0.0244071759
3775	0.02439092908
3776	0.02437946346
3777	0.0243684264
3778	0.02435618013
3779	0.02434812832
3780	0.0243372793
3781	0.02431731389
3782	0.02429795884
3783	0.0242881536
3784	0.0242693457
3785	0.02425855858
3786	0.02424417146
3787	0.02423627349
3788	0.02422691026
3789	0.02422065726
3790	0.0242005196
3791	0.0241836542
3792	0.02417350675
3793	0.02416592186
3794	0.02415431295
3795	0.02414305699
3796	0.02413569671
3797	0.02412207025
3798	0.02411054764
3799	0.02409482245
3800	0.02408539744
3801	0.02406994993
3802	0.02405889565
3803	0.02404510112
3804	0.02402587268
3805	0.02401374909
3806	0.02399879843
3807	0.02398823004
3808	0.02397800275
3809	0.02396244482
3810	0.02395213083
3811	0.02394089835
3812	0.02393114412
3813	0.02391926627
3814	0.02390899456
3815	0.02388917328
3816	0.02386864487
3817	0.02385658511
3818	0.0238477691
3819	0.02383354142
3820	0.02381956979
3821	0.02380560184
3822	0.02379963721
3823	0.0237844924
3824	0.02376891756
3825	0.02375790869
3826	0.02373977506
3827	0.02372856981
3828	0.02371215264
3829	0.02370858024
3830	0.02369346508
3831	0.02368095604
3832	0.02366752816
3833	0.02364993462
3834	0.02363136667
3835	0.02361683198
3836	0.02361154889
3837	0.02359174768
3838	0.02357089954
3839	0.02355909349
3840	0.02354365422
3841	0.0235343759
3842	0.0235227106
3843	0.02350607123
3844	0.02349291284
3845	0.02347715767
3846	0.02346864125
3847	0.02345730124
3848	0.02344715941
3849	0.02343734198
3850	0.02342000384
3851	0.0234029219
3852	0.02339155768
3853	0.02338275745
3854	0.02336378494
3855	0.0233484138
3856	0.02333668784
3857	0.02332705943
3858	0.02331024513
3859	0.0232946827
3860	0.02327832011
3861	0.02326418392
3862	0.02324792612
3863	0.02323300185
3864	0.02322886138
3865	0.02321331688
3866	0.02320413301
3867	0.02319817013
3868	0.02317866726
3869	0.02315862975
3870	0.02313842987
3871	0.02312233835
3872	0.02310741063
3873	0.02309888522
3874	0.02308529526
3875	0.02306648966
3876	0.02305421539
3877	0.02303495962
3878	0.02301261689
3879	0.02300469116
3880	0.02299168113
3881	0.02297492365
3882	0.02296075139
3883	0.02294530522
3884	0.02292849169
3885	0.02291866013
3886	0.02290901961
3887	0.02289855454
3888	0.02288731792
3889	0.0228755024
3890	0.02286261462
3891	0.0228600214
3892	0.02285281669
3893	0.02283917204
3894	0.02282457568
3895	0.0228097342
3896	0.02280124534
3897	0.02278283699
3898	0.02277342946
3899	0.02276775524
3900	0.0227547323
3901	0.02274452229
3902	0.02273053795
3903	0.02271917669
3904	0.02270541441
3905	0.0226908194
3906	0.0226771628
3907	0.02266124884
3908	0.02264996001
3909	0.02263625388
3910	0.02261878693
3911	0.0226012053
3912	0.02258776601
3913	0.02258087055
3914	0.0225704416
3915	0.02256376616
3916	0.02255591522
3917	0.02254319907
3918	0.02253454212
3919	0.02252435635
3920	0.02251189616
3921	0.02250660799
3922	0.02249403489
3923	0.02248035322
3924	0.02246336709
3925	0.02245010023
3926	0.02243954291
3927	0.02242304583
3928	0.02241089113
3929	0.02240361346
3930	0.02238865222
3931	0.02237276699
3932	0.02236344927
3933	0.02235350424
3934	0.02234173623
3935	0.02232595594
3936	0.02231086772
3937	0.0223000952
3938	0.02228562811
3939	0.02227594203
3940	0.02226357262
3941	0.02225554479
3942	0.02223987409
3943	0.02223202969
3944	0.02221825271
3945	0.0222094496
3946	0.02220423452
3947	0.02219254552
3948	0.02218285542
3949	0.022167555
3950	0.022160775
3951	0.02214709423
3952	0.02214075657
3953	0.02212705827
3954	0.02211146903
3955	0.02209448603
3956	0.02207627069
3957	0.02206836749
3958	0.02205048368
3959	0.02204432156
3960	0.02203350246
3961	0.0220190919
3962	0.02200678581
3963	0.0219979197
3964	0.02197981953
3965	0.02196796876
3966	0.02196252406
3967	0.02194867086
3968	0.02194306247
3969	0.0219271548
3970	0.02191675071
3971	0.02190611443
3972	0.02189579074
3973	0.02188233065
3974	0.02186570297
3975	0.02185808211
3976	0.02184104542
3977	0.02183569393
3978	0.02182247577
3979	0.021817562
3980	0.02180429026
3981	0.02179159882
3982	0.02178267393
3983	0.02177254141
3984	0.02175873557
3985	0.02174649237
3986	0.02173727869
3987	0.02173402884
3988	0.02171790098
3989	0.02171453881
3990	0.02170791621
3991	0.02169246503
3992	0.02167739941
3993	0.02166324659
3994	0.02165644052
3995	0.02165114906
3996	0.02164473312
3997	0.02162787271
3998	0.02162114439
3999	0.02161471015
4000	0.02159687891
4001	0.02158481451
4002	0.02157677016
4003	0.0215579027
4004	0.02154821069
4005	0.02153536337
4006	0.02151558875
4007	0.02150991176
4008	0.02150672252
4009	0.02149012774
4010	0.02148317919
4011	0.02147139269
4012	0.02146554295
4013	0.02144940355
4014	0.02144156397
4015	0.02142588544
4016	0.02141925752
4017	0.02140348253
4018	0.02138324234
4019	0.02137457582
4020	0.02136192635
4021	0.02134715805
4022	0.02133053695
4023	0.02131435883
4024	0.02129798269
4025	0.02128047997
4026	0.02126457551
4027	0.02125747159
4028	0.0212469094
4029	0.02123406277
4030	0.02121604364
4031	0.02119834726
4032	0.02118715108
4033	0.02117507876
4034	0.02115996759
4035	0.02114827176
4036	0.02114179844
4037	0.02113548427
4038	0.02111943207
4039	0.02110865949
4040	0.02109585189
4041	0.02108472918
4042	0.02108068142
4043	0.02106453984
4044	0.0210475176
4045	0.02103873925
4046	0.02103125797
4047	0.02102405373
4048	0.02101090251
4049	0.02099828433
4050	0.02098560079
4051	0.02097044414
4052	0.02095604026
4053	0.02093832907
4054	0.02093165566
4055	0.02091684715
4056	0.02091248376
4057	0.02090285091
4058	0.02089202158
4059	0.02088625226
4060	0.02087593749
4061	0.02087313505
4062	0.02085695396
4063	0.02084524423
4064	0.02083734602
4065	0.02082068111
4066	0.02080919078
4067	0.02080299121
4068	0.02079872114
4069	0.02079180306
4070	0.02078595426
4071	0.02077296581
4072	0.02075915663
4073	0.02074768892
4074	0.02072815944
4075	0.02071925417
4076	0.02071197379
4077	0.02070312686
4078	0.02069224892
4079	0.02067815966
4080	0.02066668742
4081	0.02065284443
4082	0.02063812639
4083	0.02062477513
4084	0.02060997457
4085	0.02060290784
4086	0.02058360488
4087	0.02056142373
4088	0.02055184979
4089	0.02053716135
4090	0.02052784607
4091	0.02052538551
4092	0.02051184537
4093	0.02049523769
4094	0.0204861103
4095	0.02046710015
4096	0.02046386956
4097	0.0204559012
4098	0.02044958698
4099	0.02043327644
4100	0.02041791591
4101	0.02040876489
4102	0.02040004597
4103	0.02039585584
4104	0.02038410368
4105	0.02037915853
4106	0.02037163826
4107	0.02036043703
4108	0.02035256518
4109	0.02034244748
4110	0.02032906802
4111	0.02031564147
4112	0.02030296921
4113	0.02028543765
4114	0.02027729746
4115	0.02027094453
4116	0.02025673456
4117	0.0202383553
4118	0.02022083317
4119	0.02020782983
4120	0.02019481403
4121	0.02018643495
4122	0.02017749075
4123	0.02016834528
4124	0.02015928147
4125	0.02014534647
4126	0.02013830471
4127	0.02012450042
4128	0.02011770287
4129	0.02011071155
4130	0.02010062817
4131	0.02009549571
4132	0.020085633
4133	0.02007202638
4134	0.02006384346
4135	0.02005917365
4136	0.02005167051
4137	0.02004209672
4138	0.02003158286
4139	0.02001559762
4140	0.02000659878
4141	0.02000066949
4142	0.01999813001
4143	0.0199923228
4144	0.01998876707
4145	0.01997847934
4146	0.01996853815
4147	0.01996137288
4148	0.01994937216
4149	0.01993291379
4150	0.0199235556
4151	0.01991711145
4152	0.01990736642
4153	0.01989337149
4154	0.01987991109
4155	0.01986571451
4156	0.01985661783
4157	0.01984595594
4158	0.01983998367
4159	0.01982695539
4160	0.01981287116
4161	0.01980071096
4162	0.01979104713
4163	0.01977877713
4164	0.01977238238
4165	0.01975819314
4166	0.01975205037
4167	0.01973828996
4168	0.01972294902
4169	0.01971467753
4170	0.01970703568
4171	0.01969324007
4172	0.01968805411
4173	0.01967961266
4174	0.01967157407
4175	0.01966067107
4176	0.01964190729
4177	0.01963225157
4178	0.01962266074
4179	0.01960603159
4180	0.01959790321
4181	0.01958706723
4182	0.0195736091
4183	0.01956229308
4184	0.01955597181
4185	0.01954844385
4186	0.01954188755
4187	0.01953457765
4188	0.01952586121
4189	0.0195162025
4190	0.01950270649
4191	0.01949713468
4192	0.01948798575
4193	0.01947847592
4194	0.0194733445
4195	0.01945819784
4196	0.01944816001
4197	0.01944039461
4198	0.01943484906
4199	0.01942524741
4200	0.0194067597
4201	0.01940046057
4202	0.01939171016
4203	0.01938591726
4204	0.01938283853
4205	0.0193774056
4206	0.01936646753
4207	0.01935264151
4208	0.01934618214
4209	0.01933582913
4210	0.01932599889
4211	0.01931704448
4212	0.01930847981
4213	0.01930070214
4214	0.01929065202
4215	0.01927747233
4216	0.01926777597
4217	0.01926031248
4218	0.01925400173
4219	0.01924472746
4220	0.01923517806
4221	0.01922520749
4222	0.01921512092
4223	0.0191980927
4224	0.01919130782
4225	0.01918095287
4226	0.01917228397
4227	0.01916339175
4228	0.01915267949
4229	0.01914035082
4230	0.01912975926
4231	0.01912312802
4232	0.01910802621
4233	0.01909642329
4234	0.01908836128
4235	0.01907656379
4236	0.0190643665
4237	0.01906058072
4238	0.01904962355
4239	0.01903674578
4240	0.0190255644
4241	0.01901407756
4242	0.01900906677
4243	0.01900286886
4244	0.01898964835
4245	0.01898212697
4246	0.01897295605
4247	0.01895880925
4248	0.01894120145
4249	0.01892574022
4250	0.01891479432
4251	0.01890710456
4252	0.01889916106
4253	0.01888410426
4254	0.01887186599
4255	0.01886312035
4256	0.01885342011
4257	0.01884488644
4258	0.01883532318
4259	0.01882558521
4260	0.01881550037
4261	0.01880365857
4262	0.01878708491
4263	0.01878140556
4264	0.01876998761
4265	0.01875741954
4266	0.01874664242
4267	0.01874054065
4268	0.01873145475
4269	0.01871936455
4270	0.0187093573
4271	0.01870005845
4272	0.01869293218
4273	0.01868183974
4274	0.01867358489
4275	0.01866588221
4276	0.01865711461
4277	0.0186507514
4278	0.01864060785
4279	0.01863722111
4280	0.01863436642
4281	0.01862369791
4282	0.01860634653
4283	0.01859428093
4284	0.01858368304
4285	0.01857877496
4286	0.01855656185
4287	0.01855266308
4288	0.01854510299
4289	0.01854022056
4290	0.01853065303
4291	0.01852068892
4292	0.01850689717
4293	0.01849891717
4294	0.01848853721
4295	0.01847882049
4296	0.01847145522
4297	0.01845345487
4298	0.01844532451
4299	0.01843597791
4300	0.01842539377
4301	0.01841028648
4302	0.0183943618
4303	0.01838840081
4304	0.01837764781
4305	0.01836634979
4306	0.01835793643
4307	0.01835230457
4308	0.01834131492
4309	0.01833543608
